Time [s],Packet ID,MOSI,MISO
0.020202624000000,0,,0x8078
0.020219592000000,0,,0x807A
0.020236376000000,0,,0x8113
0.020252872000000,0,,0x80F3
0.020269584000000,0,,0xA23A
0.020286400000000,0,,0x84EB
0.020303224000000,0,,0x9BAA
0.020320256000000,0,,0x8205
0.020337024000000,0,,0x80DD
0.020355152000000,0,,0xD00D
0.020371752000000,0,,0x8079
0.020388480000000,0,,0x8075
0.020405328000000,0,,0x8110
0.020423080000000,0,,0x80F3
0.020440128000000,0,,0xA25C
0.020457072000000,0,,0x84C4
0.020473944000000,0,,0x9B7E
0.020490616000000,0,,0x81EC
0.020507384000000,0,,0x80CF
0.020525680000000,0,,0xD00D
0.020542440000000,0,,0x807B
0.020559160000000,0,,0x8072
0.020575960000000,0,,0x810E
0.020592744000000,0,,0x80F1
0.020609640000000,0,,0xA20A
0.020626792000000,0,,0x849A
0.020643504000000,0,,0x9B49
0.020660256000000,0,,0x81D0
0.020676960000000,0,,0x80C4
0.020695064000000,0,,0xD00D
0.020711616000000,0,,0x807B
0.020728576000000,0,,0x806F
0.020745000000000,0,,0x810C
0.020761800000000,0,,0x80F0
0.020778632000000,0,,0xA195
0.020795392000000,0,,0x8472
0.020812160000000,0,,0x9B14
0.020829160000000,0,,0x81BB
0.020845952000000,0,,0x80C0
0.020865000000000,0,,0xD00D
0.020881984000000,0,,0x807A
0.020898872000000,0,,0x806E
0.020915616000000,0,,0x810B
0.020932360000000,0,,0x80EE
0.020949288000000,0,,0xA181
0.020965792000000,0,,0x846E
0.020982384000000,0,,0x9B17
0.020999120000000,0,,0x81AC
0.021015904000000,0,,0x80BB
0.021033888000000,0,,0xD00D
0.021050848000000,0,,0x807C
0.021067632000000,0,,0x806B
0.021084424000000,0,,0x8109
0.021101200000000,0,,0x80EE
0.021117888000000,0,,0xA1E2
0.021134704000000,0,,0x8467
0.021151432000000,0,,0x9AF5
0.021168176000000,0,,0x819D
0.021185056000000,0,,0x80B9
0.021203192000000,0,,0xD00D
0.021220016000000,0,,0x807C
0.021236928000000,0,,0x806A
0.021253896000000,0,,0x8109
0.021271144000000,0,,0x80ED
0.021288160000000,0,,0xA284
0.021305056000000,0,,0x8467
0.021322168000000,0,,0x9AD0
0.021339072000000,0,,0x8194
0.021356136000000,0,,0x80B9
0.021374792000000,0,,0xD00D
0.021391768000000,0,,0x807D
0.021408608000000,0,,0x8065
0.021425568000000,0,,0x8109
0.021442392000000,0,,0x80EE
0.021459480000000,0,,0xA291
0.021476288000000,0,,0x8460
0.021493048000000,0,,0x9A7B
0.021509808000000,0,,0x818A
0.021526512000000,0,,0x80BA
0.021544600000000,0,,0xD00D
0.021561592000000,0,,0x8077
0.021578512000000,0,,0x8062
0.021595224000000,0,,0x8109
0.021612032000000,0,,0x80EF
0.021628832000000,0,,0xA263
0.021645568000000,0,,0x8462
0.021669232000000,0,,0x9B85
0.021722616000000,0,,0x80BB
0.021780080000000,0,,0x800D
0.021842744000000,0,,0xD077
0.021872680000000,0,,0x8077
0.021889744000000,0,,0x805F
0.021906616000000,0,,0x810A
0.021923800000000,0,,0x80EF
0.021940784000000,0,,0xA1D0
0.021957728000000,0,,0x845A
0.021974520000000,0,,0x9A68
0.021991312000000,0,,0x8182
0.022008064000000,0,,0x80B8
0.022026288000000,0,,0xD00D
0.022043096000000,0,,0x8071
0.022059880000000,0,,0x805F
0.022076680000000,0,,0x810B
0.022093464000000,0,,0x80EF
0.022110240000000,0,,0xA13B
0.022127312000000,0,,0x8447
0.022144272000000,0,,0x9A6A
0.022160944000000,0,,0x817E
0.022177680000000,0,,0x80B6
0.022195648000000,0,,0xD00D
0.022212360000000,0,,0x8071
0.022229064000000,0,,0x805F
0.022246128000000,0,,0x810C
0.022262920000000,0,,0x80F0
0.022279704000000,0,,0xA0AB
0.022296472000000,0,,0x8432
0.022313360000000,0,,0x9A67
0.022330232000000,0,,0x817B
0.022347320000000,0,,0x80B6
0.022365368000000,0,,0xD00D
0.022382816000000,0,,0x8071
0.022400912000000,0,,0x805E
0.022419624000000,0,,0x810B
0.022438776000000,0,,0x80EF
0.022458152000000,0,,0xA030
0.022478712000000,0,,0x8423
0.022499288000000,0,,0x9A5B
0.022517040000000,0,,0x817E
0.022549680000000,0,,0x80B7
0.022572984000000,0,,0xD00D
0.022592016000000,0,,0x8071
0.022613048000000,0,,0x805F
0.022636160000000,0,,0x8109
0.022657384000000,0,,0x80EF
0.022675080000000,0,,0x9FEE
0.022692768000000,0,,0x8415
0.022711064000000,0,,0x9A4B
0.022728928000000,0,,0x8177
0.022746848000000,0,,0x80B7
0.022766264000000,0,,0xD00D
0.022783808000000,0,,0x806F
0.022801112000000,0,,0x805D
0.022818264000000,0,,0x8108
0.022835768000000,0,,0x80F0
0.022853840000000,0,,0xA094
0.022872800000000,0,,0x8427
0.022890824000000,0,,0x9A30
0.022908768000000,0,,0x8177
0.022925880000000,0,,0x80B8
0.022944008000000,0,,0xD00D
0.022961096000000,0,,0x806F
0.022977856000000,0,,0x805D
0.022994624000000,0,,0x8107
0.023011448000000,0,,0x80EE
0.023028208000000,0,,0xA10A
0.023045048000000,0,,0x842A
0.023062112000000,0,,0x99FF
0.023078632000000,0,,0x8178
0.023095400000000,0,,0x80B7
0.023113104000000,0,,0xD00D
0.023130128000000,0,,0x8070
0.023147016000000,0,,0x805F
0.023164280000000,0,,0x8109
0.023180792000000,0,,0x80ED
0.023197552000000,0,,0xA131
0.023214344000000,0,,0x8421
0.023231016000000,0,,0x9B3F
0.023247776000000,0,,0x8174
0.023264288000000,0,,0x80B4
0.023282400000000,0,,0xD00D
0.023299272000000,0,,0x8070
0.023315928000000,0,,0x8134
0.023332672000000,0,,0x81B7
0.023349528000000,0,,0x80FB
0.023366280000000,0,,0xA357
0.023383016000000,0,,0x86EE
0.023400112000000,0,,0x9DC0
0.023416856000000,0,,0x827B
0.023433640000000,0,,0x80B6
0.023451632000000,0,,0xD00D
