Time [s],Packet ID,MOSI,MISO
0.056121512000000,0,,0b  1001  0101  1101  1111
0.056138560000000,0,,0b  1001  0101  1011  1001
0.056156080000000,0,,0b  1001  0101  0101  0100
0.056174008000000,0,,0b  0111  1111  0001  0110
0.056192528000000,0,,0b  1011  1110  0101  1011
0.056209632000000,0,,0b  1011  0000  0000  1111
0.056226512000000,0,,0b  1011  1111  1010  0001
0.056243328000000,0,,0b  1010  1001  1110  0100
0.056270688000000,0,,0b  1001  1100  0000  1101
0.056328688000000,0,,0b  1101  0001  1101  1111
0.056384000000000,0,,0b  1001  0100  1110  1111
0.056442528000000,0,,0b  1010  1011  0010  1010
0.056465304000000,0,,0b  1010  1011  0010  1010
0.056482872000000,0,,0b  1000  0001  1010  1100
0.056501040000000,0,,0b  1100  1000  1101  1101
0.056518600000000,0,,0b  1011  1101  0000  0000
0.056536544000000,0,,0b  1100  1100  0000  1010
0.056554192000000,0,,0b  1011  0101  1010  0110
0.056572128000000,0,,0b  1011  0000  0010  1101
0.056591368000000,0,,0b  1101  0000  0000  1101
0.056608392000000,0,,0b  1010  1001  0001  1001
0.056625200000000,0,,0b  1011  0011  1110  0110
0.056642024000000,0,,0b  1011  0100  0101  1111
0.056658752000000,0,,0b  1000  0110  1001  0110
0.056675560000000,0,,0b  1100  1100  1011  0010
0.056692280000000,0,,0b  1100  0001  0101  0111
0.056709056000000,0,,0b  1101  0000  0100  0110
0.056726408000000,0,,0b  1011  1001  0101  1111
0.056743536000000,0,,0b  1011  0111  1011  0101
0.056762232000000,0,,0b  1101  0000  0000  1101
0.056778808000000,0,,0b  1011  0000  0011  0001
0.056795632000000,0,,0b  1011  0111  0110  0100
0.056812616000000,0,,0b  1011  0111  1010  1000
0.056829496000000,0,,0b  1000  1101  0111  0110
0.056846264000000,0,,0b  1100  1110  0010  0011
0.056863072000000,0,,0b  1100  0010  1101  0010
0.056879824000000,0,,0b  1101  0001  1001  0111
0.056896632000000,0,,0b  1011  1010  0111  1101
0.056913352000000,0,,0b  1011  1001  1100  1000
0.056931568000000,0,,0b  1101  0000  0000  1101
0.056948352000000,0,,0b  1011  0001  1001  1100
0.056965160000000,0,,0b  1011  1101  1001  0011
0.056981952000000,0,,0b  1011  1101  0000  0110
0.056998776000000,0,,0b  1010  0000  0111  0000
0.057015568000000,0,,0b  1101  0001  0110  0000
0.057032504000000,0,,0b  1100  0110  0101  0011
0.057049304000000,0,,0b  1101  0100  0110  0001
0.057066184000000,0,,0b  1011  1100  1111  1000
0.057082984000000,0,,0b  1011  1101  1011  1111
0.057101032000000,0,,0b  1101  0000  0000  1101
0.057117808000000,0,,0b  1100  0010  1101  1101
0.057134760000000,0,,0b  1101  0000  0001  0111
0.057151504000000,0,,0b  1100  1110  1110  0001
0.057168240000000,0,,0b  1011  1011  0001  1001
0.057185160000000,0,,0b  1101  1110  0111  1011
0.057201944000000,0,,0b  1101  0111  1000  0010
0.057218704000000,0,,0b  1110  0010  1110  0011
0.057235592000000,0,,0b  1100  1011  1011  0100
0.057252552000000,0,,0b  1100  1101  0000  1100
0.057270648000000,0,,0b  1101  0000  0000  1101
0.057287256000000,0,,0b  1100  0010  1101  1101
0.057304024000000,0,,0b  1101  1101  0011  1011
0.057320816000000,0,,0b  1101  1011  0101  1001
0.057337648000000,0,,0b  1100  1011  1001  0011
0.057354704000000,0,,0b  1110  1000  0010  0010
0.057371512000000,0,,0b  1110  0100  0100  1000
0.057388312000000,0,,0b  1110  1101  1011  1101
0.057405160000000,0,,0b  1101  0111  0000  0111
0.057422000000000,0,,0b  1101  0111  0111  0100
0.057439992000000,0,,0b  1101  0000  0000  1101
0.057457000000000,0,,0b  1101  0000  0110  0100
0.057473728000000,0,,0b  1110  0010  0001  1101
0.057490544000000,0,,0b  1101  1101  0100  1111
0.057507248000000,0,,0b  1101  0010  0010  0110
0.057524064000000,0,,0b  1110  1011  1011  1001
0.057540840000000,0,,0b  1110  1000  1111  0001
0.057557648000000,0,,0b  1111  0001  1010  0101
0.057574680000000,0,,0b  1101  1010  1100  1110
0.057591456000000,0,,0b  1101  1011  0001  0100
0.057609424000000,0,,0b  1101  0000  0000  1101
0.057626160000000,0,,0b  1101  0000  0110  0100
0.057642896000000,0,,0b  1110  0100  0101  0100
0.057659632000000,0,,0b  1101  1111  1010  0100
0.057676720000000,0,,0b  1101  0110  1110  1101
0.057693240000000,0,,0b  1110  1101  0011  1100
0.057710040000000,0,,0b  1110  1010  1100  1001
0.057727216000000,0,,0b  1111  0011  0010  0110
0.057745328000000,0,,0b  1101  1011  1110  0001
0.057762120000000,0,,0b  1101  1100  0111  1111
0.057780504000000,0,,0b  1101  0000  0000  1101
0.057797584000000,0,,0b  1101  0001  1100  0110
0.057814472000000,0,,0b  1110  0101  0100  1110
0.057831336000000,0,,0b  1110  0010  0011  1111
0.057848536000000,0,,0b  1101  0111  1110  1000
0.057865744000000,0,,0b  1110  1101  1011  1111
0.057882520000000,0,,0b  1110  1010  1110  1000
0.057899568000000,0,,0b  1111  0011  1011  1001
0.057916584000000,0,,0b  1101  1100  0011  1101
0.057933568000000,0,,0b  1101  1101  0001  1000
0.057951880000000,0,,0b  1101  0000  0000  1101
0.057968760000000,0,,0b  1101  0010  1000  1111
0.057985544000000,0,,0b  1110  0110  0111  1110
0.058002304000000,0,,0b  1110  0100  0011  1110
0.058019072000000,0,,0b  1101  0110  0011  1110
0.058035848000000,0,,0b  1110  1110  1001  1100
0.058052640000000,0,,0b  1110  1100  0011  1000
0.058069560000000,0,,0b  1111  0100  1111  0000
0.058086128000000,0,,0b  1101  1101  1111  0001
0.058102896000000,0,,0b  1101  1110  1100  0011
0.058120984000000,0,,0b  1101  0000  0000  1101
0.058137720000000,0,,0b  1101  0100  0000  1011
0.058154584000000,0,,0b  1110  0100  1011  1100
0.058171720000000,0,,0b  1110  0011  0000  1111
0.058188528000000,0,,0b  1100  1101  1001  0100
0.058205240000000,0,,0b  1110  1101  0000  1110
0.058221960000000,0,,0b  1110  1010  1100  1101
0.058238760000000,0,,0b  1111  0011  1100  0011
0.058255504000000,0,,0b  1101  1100  1110  1110
0.058272352000000,0,,0b  1101  1101  0111  0101
0.058290712000000,0,,0b  1101  0000  0000  1101
0.058307704000000,0,,0b  1101  0100  0000  1011
0.058324512000000,0,,0b  1110  0010  1101  0001
0.058341216000000,0,,0b  1110  0100  0010  1010
0.058358008000000,0,,0b  1100  0010  0000  1111
0.058374776000000,0,,0b  1110  1100  0010  0010
0.058391824000000,0,,0b  1110  1011  1010  0001
0.058408584000000,0,,0b  1111  0100  1000  0100
0.058425304000000,0,,0b  1101  1101  1111  1101
0.058442104000000,0,,0b  1101  1110  1001  1101
0.058460080000000,0,,0b  1101  0000  0000  1101
0.058476792000000,0,,0b  1101  0110  1010  0001
0.058493848000000,0,,0b  1110  0011  1100  0101
0.058510688000000,0,,0b  1110  0100  1110  1101
0.058527480000000,0,,0b  1011  1000  1110  0110
0.058544400000000,0,,0b  1110  1101  1000  1010
0.058561240000000,0,,0b  1110  1101  1010  1001
0.058577976000000,0,,0b  1111  0110  0101  1110
0.058594776000000,0,,0b  1110  0000  0010  1111
0.058611880000000,0,,0b  1110  0001  0001  0010
0.058629936000000,0,,0b  1101  0000  0000  1101
0.058646600000000,0,,0b  1101  0110  1010  0001
0.058663352000000,0,,0b  1110  0000  1001  0100
0.058680096000000,0,,0b  1110  0000  0110  0011
0.058696816000000,0,,0b  1011  0010  0100  0000
0.058714384000000,0,,0b  1110  1101  0010  0111
0.058731592000000,0,,0b  1110  1101  0001  0111
0.058748736000000,0,,0b  1111  0101  1111  1001
0.058765512000000,0,,0b  1101  1111  1110  1011
0.058782264000000,0,,0b  1110  0000  0010  0110
0.058800544000000,0,,0b  1101  0000  0000  1101
0.058817352000000,0,,0b  1101  0011  1101  0101
0.058834104000000,0,,0b  1100  1000  1001  1111
0.058850880000000,0,,0b  1100  0100  1011  0001
0.058867688000000,0,,0b  1010  0100  0111  1101
0.058884392000000,0,,0b  1110  0100  0100  1100
0.058901168000000,0,,0b  1110  0010  1101  0110
0.058918208000000,0,,0b  1110  1100  0101  0010
0.058934992000000,0,,0b  1101  0101  1110  1110
0.058951792000000,0,,0b  1101  0010  1011  1001
0.058969832000000,0,,0b  1101  0000  0000  1101
0.058986552000000,0,,0b  1011  0001  0111  1010
0.059003312000000,0,,0b  1011  0111  1101  0110
0.059020312000000,0,,0b  1011  0001  0000  1110
0.059036792000000,0,,0b  1001  1010  1110  0000
0.059053584000000,0,,0b  1101  1011  0110  0011
0.059070288000000,0,,0b  1101  1000  1011  1001
0.059087032000000,0,,0b  1110  0010  1000  0001
0.059103840000000,0,,0b  1100  1011  1001  1000
0.059120600000000,0,,0b  1100  1000  1111  0111
0.059138768000000,0,,0b  1101  0000  0000  1101
0.059155232000000,0,,0b  1011  0001  0111  1010
0.059171952000000,0,,0b  1010  0010  1011  0001
0.059188712000000,0,,0b  1010  0010  1100  1111
0.059205552000000,0,,0b  1000  1010  1100  0100
0.059222232000000,0,,0b  1101  0101  1010  1110
0.059239048000000,0,,0b  1100  1111  1110  0110
0.059255840000000,0,,0b  1101  1011  1010  1101
0.059273016000000,0,,0b  1100  0100  1001  0011
0.059289776000000,0,,0b  1100  0011  1011  0010
0.059307904000000,0,,0b  1101  0000  0000  1101
0.059324600000000,0,,0b  1010  1100  0110  1010
0.059341264000000,0,,0b  1010  0010  0111  0010
0.059358640000000,0,,0b  1010  0010  1001  1110
0.059375584000000,0,,0b  1000  1010  1010  0011
0.059392656000000,0,,0b  1011  1100  1111  1100
0.059409664000000,0,,0b  1010  1010  1100  0111
0.059426608000000,0,,0b  1011  1011  1100  1010
0.059443520000000,0,,0b  1010  0100  0011  1010
0.059460512000000,0,,0b  1010  0010  0001  1011
0.059478592000000,0,,0b  1101  0000  0000  1101
0.059495152000000,0,,0b  1001  1110  0101  0010
0.059511952000000,0,,0b  1010  0000  1100  1011
0.059528760000000,0,,0b  1010  0000  1111  0111
0.059545568000000,0,,0b  1000  1010  1000  1110
0.059562632000000,0,,0b  1011  1011  0110  1101
0.059579464000000,0,,0b  1010  1000  0000  0100
0.059596216000000,0,,0b  1011  1001  1001  1111
0.059613112000000,0,,0b  1010  0001  1110  0101
0.059629840000000,0,,0b  1010  0000  1110  0111
0.059647864000000,0,,0b  1101  0000  0000  1101
0.059665016000000,0,,0b  1001  1000  0010  1011
0.059682016000000,0,,0b  1001  1011  0001  1101
0.059699112000000,0,,0b  1001  1011  0110  0010
0.059716184000000,0,,0b  1000  1000  0111  0000
0.059733856000000,0,,0b  1011  0110  1110  1110
0.059750720000000,0,,0b  1010  0001  1000  0101
0.059767520000000,0,,0b  1011  0100  0111  0000
0.059784408000000,0,,0b  1001  1011  1110  0100
0.059801392000000,0,,0b  1001  1010  0100  1101
0.059819456000000,0,,0b  1101  0000  0000  1101
0.059836400000000,0,,0b  1000  1010  0010  0010
0.059853528000000,0,,0b  1000  1011  1110  1100
0.059870552000000,0,,0b  1000  1100  0110  0110
0.059887504000000,0,,0b  1000  0100  1000  1110
0.059904448000000,0,,0b  1010  1011  0111  0111
0.059921384000000,0,,0b  1001  0001  0110  1011
0.059938272000000,0,,0b  1010  0110  1101  0101
0.059955392000000,0,,0b  1000  1100  0111  0110
0.059972304000000,0,,0b  1000  1011  0010  1110
0.059990360000000,0,,0b  1101  0000  0000  1101
0.060006968000000,0,,0b  1000  1010  0010  0010
0.060023768000000,0,,0b  1000  0001  0010  0000
0.060040584000000,0,,0b  1000  0001  1010  1100
0.060057648000000,0,,0b  1000  0001  1011  0001
0.060074432000000,0,,0b  1010  0101  0001  0110
0.060091312000000,0,,0b  1000  1001  1001  1010
0.060108000000000,0,,0b  1001  1111  0100  0010
0.060124856000000,0,,0b  1000  0100  0000  1101
0.060141720000000,0,,0b  1000  0000  1111  1011
0.060159792000000,0,,0b  1101  0000  0000  1101
0.060176544000000,0,,0b  1000  0011  0101  0111
0.060193272000000,0,,0b  1000  0010  1111  0111
0.060210112000000,0,,0b  1000  0010  1100  1111
0.060226872000000,0,,0b  1000  0000  0000  1100
0.060243648000000,0,,0b  1010  1111  1000  0101
0.060260536000000,0,,0b  1001  1011  0000  0100
0.060277528000000,0,,0b  1010  1100  1111  1100
0.060294328000000,0,,0b  1001  0101  0100  1111
0.060311136000000,0,,0b  1000  1000  1110  1001
0.060329064000000,0,,0b  1101  0000  0000  1101
0.060345824000000,0,,0b  1000  0011  0101  0111
0.060362592000000,0,,0b  1001  0101  1011  1001
0.060379616000000,0,,0b  1001  0101  0101  0100
0.060396088000000,0,,0b  0111  1111  0001  0110
0.060412840000000,0,,0b  1011  1110  0101  1011
0.060429592000000,0,,0b  1011  0000  0000  1111
0.060446352000000,0,,0b  1011  1111  1010  0001
0.060463112000000,0,,0b  1010  1001  1110  0100
0.060479904000000,0,,0b  1001  1100  1101  1111
0.060498272000000,0,,0b  1101  0000  0000  1101
0.060515000000000,0,,0b  1010  1001  0001  1001
0.060531688000000,0,,0b  1010  1010  1110  1111
0.060548472000000,0,,0b  1010  1011  0010  1010
0.060565232000000,0,,0b  1000  0001  1010  1100
0.060582016000000,0,,0b  1100  1000  1101  1101
0.060598760000000,0,,0b  1011  1101  0000  0000
0.060615800000000,0,,0b  1100  1100  0000  1010
0.060632408000000,0,,0b  1011  0101  1010  0110
0.060649088000000,0,,0b  1011  0000  0010  1101
0.060667112000000,0,,0b  1101  0000  0000  1101
0.060683696000000,0,,0b  1010  1001  0001  1001
0.060700536000000,0,,0b  1011  0011  1110  0110
