0.71270496,0,0xD2A2,0x816A,0xBDBB,0xBDBB,0xD3B6,0x9813,0x9813,0x7CCE,0x7EDA,0x7EDA,,0.714427448,0xF41D,62493,0x818E,33166,0x823C,33340,0x91F9,37369,0x8647,34375,0x8066,32870,0x8E8F,36495,0xF682,63106,0xE9B6,59830,0xE584,58756
0.712721464,0,0xD6EF,0x7F1E,0xA307,0xA307,0xED9D,0x87B6,0x87B6,0x9B11,0x800C,0x800C,,0.71459704,0xFA0D,64013,0x8191,33169,0x94FC,38140,0xA6C1,42689,0x842E,33838,0x9049,36937,0xA201,41473,0xF4B9,62649,0xF53D,62781,0xEF43,61251
0.712738304,0,0xD534,0x7FB6,0x9DF4,0x9DF4,0xEA3B,0x85EE,0x85EE,0x9122,0x7F63,0x7F63,,0.714766608,0xF4B4,62644,0x8190,33168,0xADB2,44466,0xBAAD,47789,0x82F0,33520,0xA774,42868,0xB51B,46363,0xE600,58880,0xF7B8,63416,0xF3D8,62424
0.712755448,0,0x818B,0x80F7,0xAB1E,0xAB1E,0xF1E5,0x8902,0x8902,0x8E5C,0x7F0D,0x7F0D,,0.714935896,0xEA13,59923,0x818F,33167,0xC6AD,50861,0xCD10,52496,0x8217,33303,0xBFBD,49085,0xC758,51032,0xE600,58880,0xF778,63352,0xF33B,62267
0.712794416,0,0xE5F0,0x9EE8,0x8733,0x8733,0xF0D6,0x86F7,0x86F7,0xC3D6,0x9CD9,0x9CD9,,0.715105448,0xD9F4,55796,0x818E,33166,0xDA31,55857,0xDBBC,56252,0x816F,33135,0xD661,54881,0xD83F,55359,0xBA8C,47756,0xEDE2,60898,0xED5B,60763
0.712848792,0,0xE490,0x821A,0x89CC,0x89CC,0xEE0E,0x8611,0x8611,0xA370,0x7EE1,0x7EE1,,0.715275992,0xC614,50708,0x8190,33168,0xE683,59011,0xE5EC,58860,0x80F9,33017,0xE8D6,59606,0xE5F1,58865,0xA0B7,41143,0xDFCB,57291,0xE2EE,58094
0.712903,0,0xF247,0x90AE,0x9230,0x9230,0xF551,0x8A4D,0x8A4D,0xB7EF,0x913D,0x913D,,0.715445456,0xACDB,44251,0x8193,33171,0xF0B0,61616,0xEF80,61312,0x80A7,32935,0xF559,62809,0xEF31,61233,0xA0B7,41143,0xCD67,52583,0xD53D,54589
0.712960256,0,0xDC54,0x80AE,0x92EB,0x92EB,0xDCD6,0x832C,0x832C,0xC276,0x7F69,0x7F69,,0.715614536,0x95E4,38372,0x818C,33164,0xF874,63604,0xF407,62471,0x7FD7,32727,0xFAEB,64235,0xF3DC,62428,0x8FC5,36805,0xB55B,46427,0xC4A2,50338
0.712977128,0,0xDD25,0x7F97,0x92B5,0x92B5,0xD8F9,0x832A,0x832A,0xBE87,0x7E13,0x7E13,,0.715783496,0x8A78,35448,0x8185,33157,0xF82A,63530,0xF29D,62109,0x7C61,31841,0xF744,63300,0xF350,62288,0x893E,35134,0x9BF7,39927,0xAF5C,44892
0.712995304,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.71595296,0x8638,34360,0x818A,33162,0xEF3D,61245,0xEBF9,60409,0x835C,33628,0xF089,61577,0xECC7,60615,0x8469,33897,0x8D0C,36108,0x98C4,39108
0.713012032,0,0xD2A2,0x7E57,0x848F,0x848F,0xD3B6,0x91C7,0x91C7,0x7CCE,0x7C7B,0x7C7B,,0.716121904,0x8444,33860,0x818C,33164,0xDFD5,57301,0xE0A7,57511,0x968A,38538,0xE3C1,58305,0xE0DD,57565,0x8469,33897,0x872F,34607,0x8B76,35702
0.713028784,0,0xD6DE,0x7E98,0x8472,0x8472,0xEE3A,0x85AE,0x85AE,0xB99D,0x7F5E,0x7F5E,,0.716292056,0x8322,33570,0x818E,33166,0xC9D9,51673,0xD36E,54126,0xAE70,44656,0xD03F,53311,0xD2A7,53927,0x8214,33300,0x84CC,33996,0x8656,34390
0.7130458,0,0xD6D6,0x7F3A,0x841C,0x841C,0xEB39,0x8423,0x8423,0xB6D8,0x7EAB,0x7EAB,,0.716461368,0x8256,33366,0x8191,33169,0xAFD4,45012,0xC247,49735,0xC6C1,50881,0xB744,46916,0xC2D2,49874,0x8214,33300,0x838C,33676,0x8412,33810
0.713062592,0,0x8190,0x802A,0x8D04,0x8D04,0xF285,0x8582,0x8582,0xBF17,0x7D8A,0x7D8A,,0.71663096,0x81CD,33229,0x8189,33161,0x97EF,38895,0xABB8,43960,0xDA51,55889,0x9D36,40246,0xAEEB,44779,0x8130,33072,0x82A2,33442,0x82CE,33486
0.71307944,0,0xE49D,0x9F51,0x82C6,0x82C6,0xEF28,0x84E6,0x84E6,0xD8E5,0x9D95,0x9D95,,0.716800256,0x8168,33128,0x8187,33159,0x8B9E,35742,0x9569,38249,0xE80F,59407,0x8DDA,36314,0x98C3,39107,0x8130,33072,0x81E1,33249,0x8246,33350
0.713096216,0,0xE64F,0x8008,0x81FE,0x81FE,0xEE29,0x846A,0x846A,0xCDA9,0x7CA7,0x7CA7,,0.716969776,0x80F7,33015,0x818B,33163,0x8733,34611,0x89CC,35276,0xF551,62801,0x880E,34830,0x8B46,35654,0x7FA0,32672,0x8158,33112,0x81A8,33192
0.713113024,0,0xF24D,0x96E4,0x830C,0x830C,0xF85F,0x86B5,0x86B5,0xDB3E,0x90FC,0x90FC,,0.717140032,0x802A,32810,0x8190,33168,0x854A,34122,0x8576,34166,0xF85F,63583,0x858A,34186,0x85FF,34303,0x7ED0,32464,0x810A,33034,0x808E,32910
0.713129864,0,0xDAC5,0x7F95,0x88FC,0x88FC,0xDE3B,0x825A,0x825A,0xCFAF,0x7D2D,0x7D2D,,0.717309984,0x7F80,32640,0x8191,33169,0x8421,33825,0x8369,33641,0xF68A,63114,0x83E4,33764,0x83D8,33752,0x7ED0,32464,0x805E,32862,0x7FB6,32694
0.713146688,0,0xDD2F,0x7EB8,0x88F9,0x88F9,0xDAF2,0x8259,0x8259,0xCFC6,0x7BD6,0x7BD6,,0.717480832,0x7E98,32408,0x8194,33172,0x8340,33600,0x825E,33374,0xEE40,60992,0x82CB,33483,0x82C8,33480,0x7C39,31801,0x7FBF,32703,0x7F25,32549
0.713166136,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.71765,0x7D3B,32059,0x8194,33172,0x8281,33409,0x81CC,33228,0xDEDC,57052,0x820F,33295,0x8203,33283,0x7C39,31801,0x7EF8,32504,0x7E25,32293
0.713184384,0,0xD29C,0x7E57,0x8337,0x8337,0xD0C6,0x91C7,0x91C7,0x8B93,0x7A84,0x7A84,,0.717956688,0x7DC7,32199,0x8191,33169,0x8203,33283,0x8146,33094,0xC982,51586,0x8186,33158,0x815A,33114,0xD267,53863,0x7DBF,32191,0x7D2B,32043
0.713201536,0,0xD6CD,0x7D17,0x838E,0x838E,0xEE3A,0x84D0,0x84D0,0xCB85,0x7E52,0x7E52,,0.718126576,0x8A41,35393,0x818E,33166,0x81C3,33219,0x8018,32792,0xAF56,44886,0x8139,33081,0x8077,32887,0xD267,53863,0x7CE7,31975,0x848E,33934
0.713218632,0,0xD836,0x7DB4,0x837B,0x837B,0xE8D0,0x837A,0x837A,0xCC3C,0x7D47,0x7D47,,0.71829788,0xA11F,41247,0x818E,33166,0x80F9,33017,0x7F30,32560,0x9763,38755,0x8077,32887,0x7FB8,32696,0xEFC8,61384,0x85A4,34212,0x95DB,38363
0.713235096,0,0x8191,0x7F80,0x8BA1,0x8BA1,0xF2A2,0x83C0,0x83C0,0xDA5E,0x7AEE,0x7AEE,,0.718468488,0xBB4D,47949,0x818F,33167,0x8067,32871,0x7E78,32376,0x8AFD,35581,0x7FE3,32739,0x7F00,32512,0xEFC8,61384,0x99FC,39420,0xA9D6,43478
0.713251864,0,0xE676,0x9F02,0x8226,0x8226,0xEFF5,0x83E0,0x83E0,0xE595,0xA05D,0xA05D,,0.718637824,0xD2E4,53988,0x818E,33166,0x7F96,32662,0x7D47,32071,0x8647,34375,0x7F81,32641,0x7DCF,32207,0xF682,63106,0xB192,45458,0xBCCF,48335
0.713268688,0,0xE7B5,0x8181,0x8176,0x8176,0xEC85,0x83C0,0x83C0,0xE1BA,0x819B,0x819B,,0.718808064,0xE5CE,58830,0x8191,33169,0x7DFF,32255,0x7D05,32005,0x842E,33838,0x7E7C,32380,0x7CDD,31965,0xF4B9,62649,0xCB1A,51994,0xCE92,52882
0.713285392,0,0xF255,0x9771,0x8247,0x8247,0xF68A,0x84BA,0x84BA,0xEB7B,0x965F,0x965F,,0.718978264,0xF33A,62266,0x8190,33168,0x7DC5,32197,0x87C0,34752,0x82F0,33520,0x7D40,32064,0x84A5,33957,0xF4B9,62649,0xE00B,57355,0xDE6C,56940
0.713302216,0,0xDA10,0x7DB1,0x82D4,0x82D4,0xDBD0,0x81BB,0x81BB,0xD6DA,0x7C27,0x7C27,,0.719147464,0xFA8E,64142,0x8194,33172,0x8A22,35362,0x9C02,39938,0x8217,33303,0x8441,33857,0x95E6,38374,0xE600,58880,0xEF3D,61245,0xEAED,60141
0.713319096,0,0xDD3B,0x7CB0,0x8281,0x8281,0xDCD7,0x819C,0x819C,0xD7B1,0x7AA0,0x7AA0,,0.719317048,0xFB74,64372,0x8196,33174,0xA04E,41038,0xB046,45126,0x816F,33135,0x9727,38695,0xA977,43383,0xBA8C,47756,0xEDE3,60899,0xED5A,60762
0.713337192,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.71948636,0xF518,62744,0x8192,33170,0xB83A,47162,0xC159,49497,0x80F9,33017,0xB04A,45130,0xBC4C,48204,0xBA8C,47756,0xDFCB,57291,0xE2EE,58094
0.713354056,0,0xD298,0x7A01,0x7FCC,0x7FCC,0xD5C8,0x9037,0x9037,0x8B93,0x7A84,0x7A84,,0.719655944,0xE850,59472,0x8190,33168,0xD01D,53277,0xD2E7,53991,0x80A7,32935,0xC96C,51564,0xCEA4,52900,0x8FC5,36805,0xCD66,52582,0xD53D,54589
0.713370976,0,0xD6E8,0x7A31,0x8031,0x8031,0xF005,0x816F,0x816F,0xD4A2,0x7CDE,0x7CDE,,0.71982528,0xD5A3,54691,0x8191,33169,0xE3E8,58344,0xE1D4,57812,0x7FD7,32727,0xDF0E,57102,0xDE93,56979,0x8FC5,36805,0xB55B,46427,0xC4A2,50338
0.713387752,0,0xD87A,0x7AC1,0x800C,0x800C,0xEA30,0x8033,0x8033,0xD76A,0x7FE6,0x7FE6,,0.719994896,0xBDB1,48561,0x8193,33171,0xF211,61969,0xEDC6,60870,0x7F33,32563,0xF744,63300,0xF350,62288,0x864D,34381,0x9BF7,39927,0xAF5C,44892
0.713404552,0,0x8194,0x7E98,0x886F,0x886F,0xF4A2,0x8029,0x8029,0xE4D9,0x89AC,0x89AC,,0.7201644,0xA2D4,41684,0x8196,33174,0xF97F,63871,0xF313,62227,0x7E59,32345,0xF089,61577,0xECC7,60615,0x864D,34381,0x8D0D,36109,0x98C4,39108
0.713421464,0,0xE4D3,0xA142,0x81D8,0x81D8,0xF072,0x8067,0x8067,0xEC91,0xBB1C,0xBB1C,,0.720333848,0x902F,36911,0x8196,33174,0xF725,63269,0xF477,62583,0x7D3E,32062,0xE3C1,58305,0xE0DD,57565,0x830B,33547,0x872F,34607,0x8B76,35702
0.713438376,0,0xE779,0x87F7,0x8084,0x8084,0xEFD4,0x8063,0x8063,0xE5A7,0xAA88,0xAA88,,0.720504992,0x8858,34904,0x8199,33177,0xF351,62289,0xF0FC,61692,0x7DB2,32178,0xD03F,53311,0xD2A7,53927,0x830B,33547,0x84CC,33996,0x8656,34390
0.713455584,0,0xF25A,0x98C2,0x7FE9,0x7FE9,0xEE40,0x8134,0x8134,0xF0DA,0xB7FB,0xB7FB,,0.720673648,0x855B,34139,0x8196,33174,0xE931,59697,0xE7E5,59365,0x891C,35100,0xB744,46916,0xC2D2,49874,0x8214,33300,0x838C,33676,0x8413,33811
0.71347236,0,0xDB20,0x7D2F,0x8048,0x8048,0xDBB8,0x815C,0x815C,0xDA4D,0x9C16,0x9C16,,0.720843432,0x83D3,33747,0x8195,33173,0x97EF,38895,0xABB8,43960,0x9DEC,40428,0x9D36,40246,0xAEEB,44779,0x8130,33072,0x82A2,33442,0x82CE,33486
0.713489248,0,0xDD36,0x79FC,0x7FDA,0x7FDA,0xDD64,0x80CB,0x80CB,0xDAB6,0x9B41,0x9B41,,0.721013152,0x82D3,33491,0x8190,33168,0x8B9E,35742,0x9569,38249,0xB751,46929,0x8DDA,36314,0x98C3,39107,0x8130,33072,0x81E1,33249,0x8228,33320
0.7135072,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.721183352,0x80F7,33015,0x818D,33165,0x8733,34611,0x89CC,35276,0xCF32,53042,0x880E,34830,0x8B46,35654,0x7FA0,32672,0x8158,33112,0x81A8,33192
0.713523952,0,0xD29E,0x7A01,0x7FCC,0x7FCC,0xD65C,0x8DAF,0x8DAF,0xBB4B,0x91D9,0x91D9,,0.721352976,0x802A,32810,0x818A,33162,0x854A,34122,0x8576,34166,0xE307,58119,0x858A,34186,0x85FF,34303,0x7FA0,32672,0x808E,32910,0x803B,32827
0.71354096,0,0xD738,0xD311,0x7F65,0x7F65,0xF01F,0x807F,0x807F,0xDDE1,0x7FE7,0x7FE7,,0.721522272,0x7F80,32640,0x818F,33167,0x8421,33825,0x8369,33641,0xF1AC,61868,0x83E4,33764,0x83D8,33752,0x7DC6,32198,0x805E,32862,0x7FB6,32694
0.713557808,0,0xD847,0xD1FD,0x7F11,0x7F11,0xEBCA,0x7F18,0x7F18,0xDF18,0x8D29,0x8D29,,0.721690968,0x7E98,32408,0x818C,33164,0x8340,33600,0x825E,33374,0xF9E2,63970,0x82CB,33483,0x82C8,33480,0x7DC6,32198,0x7FBF,32703,0x7F25,32549
0.713574648,0,0x8194,0x9726,0x87E1,0x87E1,0xF4D4,0x7F6B,0x7F6B,0xE822,0xAA99,0xAA99,,0.721860592,0x7D30,32048,0x8188,33160,0x8281,33409,0x81CC,33228,0xFB45,64325,0x820F,33295,0x8203,33283,0x8184,33156,0x7EF8,32504,0x7E25,32293
0.713591424,0,0xE17F,0xE27B,0x8159,0x8159,0xF04D,0x7F6A,0x7F6A,0xF1EB,0xD846,0xD846,,0.72203156,0x7DC7,32199,0x8187,33159,0x8203,33283,0x8146,33094,0xF557,62807,0x8186,33158,0x815A,33114,0x8184,33156,0x7DBF,32191,0x7D2B,32043
0.713608304,0,0xE488,0xE052,0x7F91,0x7F91,0xEF90,0x7F34,0x7F34,0xE76D,0xD087,0xD087,,0.722202576,0x8A41,35393,0x818A,33162,0x81C3,33219,0x8018,32792,0xE8F9,59641,0x8139,33081,0x8077,32887,0xABB0,43952,0x7CE7,31975,0x848D,33933
0.713625016,0,0xF256,0xEBAB,0x7F16,0x7F16,0xDEDC,0x807E,0x807E,0xF3C8,0xD932,0xD932,,0.722372272,0xA11F,41247,0x8183,33155,0x80F9,33017,0x7F30,32560,0xD6AB,54955,0x8077,32887,0x7FB8,32696,0xABB0,43952,0x85A4,34212,0x95DB,38363
0.713641856,0,0xDD20,0xD382,0x7F8E,0x7F8E,0xD653,0x80D1,0x80D1,0xDBC8,0xC19C,0xC19C,,0.722541624,0xBB48,47944,0x8186,33158,0x8067,32871,0x7E78,32376,0xBF10,48912,0x7FE3,32739,0x7F00,32512,0xD9F7,55799,0x99FC,39420,0xA9D6,43478
0.713659048,0,0xDD2D,0xD543,0x7F4D,0x7F4D,0xDA59,0x8003,0x8003,0xDC9A,0xC218,0xC218,,0.722849072,0xD2E4,53988,0x818E,33166,0x7F96,32662,0x7D47,32071,0xA429,42025,0x7F81,32641,0x7DCF,32207,0xE838,59448,0xB192,45458,0xBCCC,48332
0.713677424,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.723018208,0xE5CE,58830,0x8191,33169,0x7DFF,32255,0x7D05,32005,0x90D7,37079,0x7E7C,32380,0x7CDD,31965,0xE838,59448,0xCB1A,51994,0xCE92,52882
0.71369456,0,0xD2A3,0xCDCD,0x7DF6,0x7DF6,0xD663,0x8CE9,0x8CE9,0xBB4B,0xC204,0xC204,,0.723188208,0xF33A,62266,0x8190,33168,0x7DC5,32197,0x87C0,34752,0x8876,34934,0x7D40,32064,0x84A5,33957,0xFB68,64360,0xE00B,57355,0xDE6C,56940
0.713711592,0,0xD709,0xDB88,0x7E12,0x7E12,0xF038,0x7F9C,0x7F9C,0xE5A9,0x8FE1,0x8FE1,,0.723358304,0xFA8E,64142,0x8194,33172,0x8A22,35362,0x9C02,39938,0x8541,34113,0x8441,33857,0x95E6,38374,0xF724,63268,0xEF3D,61245,0xEAED,60141
0.71372844,0,0xD825,0xDA5F,0x7E95,0x7E95,0xED15,0x7E18,0x7E18,0xE5A9,0xA052,0xA052,,0.723530136,0xFB74,64372,0x8196,33174,0xA04E,41038,0xB046,45126,0x839D,33693,0x9727,38695,0xA977,43383,0xF724,63268,0xF529,62761,0xF07D,61565
0.713745776,0,0x8191,0xAF0C,0x8701,0x8701,0xF3E9,0x7F44,0x7F44,0xEF6E,0xC0DE,0xC0DE,,0.723700072,0xF518,62744,0x8192,33170,0xB83A,47162,0xC159,49497,0x80F9,33017,0xB04A,45130,0xBC4C,48204,0xEBC5,60357,0xF996,63894,0xEFFE,61438
0.713762824,0,0xE369,0xE81F,0x80AA,0x80AA,0xF118,0x7EB2,0x7EB2,0xEF93,0xE407,0xE407,,0.72386948,0xE850,59472,0x8190,33168,0xD01D,53277,0xD2E7,53991,0x80A7,32935,0xC96C,51564,0xCEA4,52900,0xCB11,51985,0xF3A3,62371,0xEF23,61219
0.713780032,0,0xE624,0xE1F9,0x7ED8,0x7ED8,0xEB2D,0x7E51,0x7E51,0xE8C5,0xDFF5,0xDFF5,,0.724039152,0xD5A3,54691,0x8191,33169,0xE3E8,58344,0xE1D4,57812,0x7FD7,32727,0xDF0E,57102,0xDE93,56979,0xCB11,51985,0xE8A9,59561,0xE876,59510
0.713797744,0,0xF262,0xEF85,0x7E40,0x7E40,0xC982,0x8076,0x8076,0xF4C3,0xE899,0xE899,,0.724209312,0xBDB1,48561,0x8193,33171,0xF211,61969,0xEDC6,60870,0x7F33,32563,0xEEDD,61149,0xEA51,59985,0xB1CA,45514,0xD9C4,55748,0xDC25,56357
0.713814968,0,0xDC0F,0xD7EB,0x7EAB,0x7EAB,0xD1E4,0x800E,0x800E,0xDC73,0xCE9B,0xCE9B,,0.724379072,0xA2D4,41684,0x8196,33174,0xF97F,63871,0xF313,62227,0x7E59,32345,0xF87F,63615,0xF178,61816,0x98F1,39153,0xC563,50531,0xCD77,52599
0.713832184,0,0xDD27,0xD8BC,0x7E74,0x7E74,0xD73E,0x7F4D,0x7F4D,0xDC75,0xD26E,0xD26E,,0.724548328,0x902F,36911,0x8196,33174,0xF725,63269,0xF477,62583,0x7D3E,32062,0xFBBE,64446,0xF3E0,62432,0x87F2,34802,0xAB2D,43821,0xBB95,48021
0.713850224,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.724717288,0x8858,34904,0x8199,33177,0xF351,62289,0xF0FC,61692,0x7DB2,32178,0xF819,63513,0xF11F,61727,0x8584,34180,0x948D,38029,0xA4FA,42234
0.713867152,0,0xD308,0xCDCD,0x7DF6,0x7DF6,0xD663,0x8C9D,0x8C9D,0xE647,0xC204,0xC204,,0.724887,0x855B,34139,0x8196,33174,0xE931,59697,0xE7E5,59365,0x891C,35100,0xED9A,60826,0xE936,59702,0x8584,34180,0x89ED,35309,0x9179,37241
0.713883952,0,0xD6F3,0xE10C,0x7AE9,0x7AE9,0xF1F1,0x7D56,0x7D56,0xEFB4,0xA665,0xA665,,0.725058384,0x83D3,33747,0x8195,33173,0xD7BD,55229,0xD865,55397,0x9DEC,40428,0xDD08,56584,0xDCC7,56519,0x82A7,33447,0x8600,34304,0x8888,34952
0.713900864,0,0xD719,0xDF90,0x7AE6,0x7AE6,0xEF2D,0x7C20,0x7C20,0xEA19,0xB44F,0xB44F,,0.725229408,0x82D3,33491,0x8190,33168,0xC096,49302,0xC96C,51564,0xB751,46929,0xC6FB,50939,0xCD96,52630,0x81DF,33247,0x8436,33846,0x8529,34089
0.713917992,0,0x818E,0xC8CD,0x8532,0x8532,0xF3A5,0x7E20,0x7E20,0xF2F6,0xCDFD,0xCDFD,,0.725398368,0x821E,33310,0x818D,33165,0xA59B,42395,0xB79A,47002,0xCF32,53042,0xAC5C,44124,0xBA3B,47675,0x81DF,33247,0x8324,33572,0x8368,33640
0.713934488,0,0xE6E8,0xEC0D,0x800C,0x800C,0xEFB5,0x7C89,0x7C89,0xF14C,0xE7C8,0xE7C8,,0.725568912,0x81A7,33191,0x818A,33162,0x91A6,37286,0x9FE5,40933,0xE307,58119,0x958A,38282,0xA3DE,41950,0x816D,33133,0x8250,33360,0x8275,33397
0.713951304,0,0xE566,0xE6A5,0x7DF1,0x7DF1,0xE7A3,0x7C60,0x7C60,0xEC94,0xE5FF,0xE5FF,,0.725738232,0x813D,33085,0x818F,33167,0x8948,35144,0x8E67,36455,0xF1AC,61868,0x8AD8,35544,0x913B,37179,0x7DC6,32198,0x81A1,33185,0x81F0,33264
0.71396812,0,0xF269,0xF1E1,0x7C61,0x7C61,0xAF56,0x8047,0x8047,0xF5CC,0xEEE8,0xEEE8,,0.725907808,0x809A,32922,0x818C,33164,0x8645,34373,0x872F,34607,0xF9E2,63970,0x86EC,34540,0x8843,34883,0x7DC6,32198,0x8130,33072,0x811F,33055
0.713984864,0,0xDC22,0xD9BA,0x7CB5,0x7CB5,0xCEDF,0x7FB1,0x7FB1,0xDD09,0xD4EB,0xD4EB,,0.726077448,0x7FDB,32731,0x8188,33160,0x84BF,33983,0x844C,33868,0xFB45,64325,0x84D1,34001,0x84DF,34015,0x8184,33156,0x80C6,32966,0x8024,32804
0.714001624,0,0xDD23,0xD80D,0x7C56,0x7C56,0xD590,0x7E55,0x7E55,0xD7F4,0xD7B3,0xD7B3,,0.726246472,0x7F24,32548,0x8187,33159,0x83C4,33732,0x82C5,33477,0xF557,62807,0x8365,33637,0x8354,33620,0x8184,33156,0x8375,33653,0x7F33,32563
0.71401992,0,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,0xD00D,,0.726416184,0x7E18,32280,0x818A,33162,0x82F1,33521,0x820B,33291,0xE8F9,59641,0x827F,33407,0x8275,33397,0xABB0,43952,0x7F7B,32635,0x7EC6,32454
0.714036472,0,0xD308,0xCF9F,0x7F52,0x7F52,0xD4B0,0x8D17,0x8D17,0xE647,0xCCA7,0xCCA7,,0.7265858,0x7C99,31897,0x8183,33155,0x8241,33345,0x8187,33159,0xD7E0,55264,0x81D2,33234,0x81B2,33202,0xC352,50002,0x7E82,32386,0x7D6B,32107
0.714053568,0,0xD6FB,0xE503,0x7E94,0x7E94,0xF46E,0x7A4C,0x7A4C,0xF887,0xBF74,0xBF74,,0.726754416,0x810D,33037,0x8186,33158,0x81DB,33243,0x80A1,32929,0xBF10,48912,0x8168,33128,0x80F3,33011,0xC352,50002,0x7CFB,31995,0x7EDF,32479
0.714070392,0,0xD533,0xDFFC,0x7D10,0x7D10,0xF173,0x78F6,0x78F6,0xEE34,0xC72A,0xC72A,,0.726923208,0x92FD,37629,0x818E,33166,0x815C,33116,0x7F9C,32668,0xA429,42025,0x80F6,33014,0x8027,32807,0xD9F7,55799,0x7EE0,32480,0x8B99,35737
0.714087184,0,0x818E,0xDD68,0x89E7,0x89E7,0xF79D,0x7E0A,0x7E0A,0xF60D,0xD9D8,0xD9D8,,0.727094752,0xAC84,44164,0x8193,33171,0x80BD,32957,0x7EED,32493,0x90D7,37079,0x8031,32817,0x7F73,32627,0xF4C6,62662,0xCB1A,51994,0xCE92,52882
0.714103944,0,0xE7A6,0xEED5,0x7EDD,0x7EDD,0xE92F,0x793A,0x793A,0xF34D,0xE8CA,0xE8CA,,0.727264808,0xC58A,50570,0x8192,33170,0x8019,32793,0x7E11,32273,0x8876,34934,0x7FC3,32707,0x7E8E,32398,0xF4C6,62662,0xE00B,57355,0xDE6C,56940
